,IP_LIFE_FAM,IP_LIFE_FRI,IP_LIFE_LEI,IP_LIFE_POL,IP_LIFE_WOR,IP_LIFE_REL,FEEL_OF_HAP,MEM_REL_ORG,MEM_SP_REC,MEM_MUS_EDU,MEM_LAB_UNI,MEM_POLI_PAR,MEM_HUM_ORG,SAT_W_LIFE,FREE_CHO_CON,FIGHT_FOR_COU,POL_INT,POL_JOI_BOY,POL_ATT_DEM,POL_UNOFF_STR,GOV_RESP,CONF_CHU,CONF_ARMED,CONF_PRESS,CONF_LABOURUN,CONF_PARL,CONF_SECSYS,CONF_GOV,CONF_POLPART,POL_SYS_LEADER,POL_SYS_EXPERT,POL_SYS_ARMY,POL_SYS_DEM,REL_GROUPS,PROUD_OF_NAT,WVS_WAVES,RESPONDENT_NUM,DATE_INT,WEIGHT,YEAR_SURVEW,LEVEL_EDU,LEVEL_EDU_RESP,LEVEL_EDU_COUNTRY,SEX,YEAR_OF_BIRTH,AGE,MARITAL_STA,HOW_MANY_CHILD,EMPLOY_STATUS,PROF_JOB,INCOME_SCALE,SETTL_SIZE,SETTL_TYPE,ETHNIC_GROUP
1771,1,3,1,4,1,1,1,-4,-4,-4,-4,-4,-4,9,9,-1,3,3,3,3,3,1,-1,3,4,4,-4,4,4,-1,-1,4,1,1,2,4,320420770,-4,1.024,1999,4,-4,32005,2,1974,24,1,1,2,25,6,-4,-4.0,-4.0
1772,1,3,2,2,1,2,1,-4,-4,-4,-4,-4,-4,10,10,1,1,3,1,3,10,1,4,1,2,4,-4,4,4,4,2,4,1,1,1,4,320420771,-4,1.024,1999,6,-4,32007,1,1960,38,1,4,1,25,8,-4,-4.0,-4.0
1773,1,1,1,2,1,2,1,-4,-4,-4,-4,-4,-4,10,10,1,1,3,2,3,6,3,3,3,2,3,-4,3,3,3,4,4,1,2,2,4,320420772,-4,1.024,1999,7,-4,32008,1,1973,25,1,1,1,25,6,-4,-4.0,-4.0
1774,1,1,2,4,1,3,3,-4,-4,-4,-4,-4,-4,1,1,1,4,3,3,2,6,3,3,3,3,-1,-4,2,4,2,2,4,2,1,1,4,320420773,-4,1.024,1999,4,-4,32005,1,1976,22,6,0,7,32,7,-4,-4.0,-4.0
1775,1,3,2,2,1,1,3,-4,-4,-4,-4,-4,-4,10,10,1,2,3,1,1,6,1,3,2,2,3,-4,4,4,4,3,3,1,1,1,4,320420774,-4,1.024,1999,5,-4,32006,2,1938,60,3,2,3,32,3,-4,-4.0,-4.0
1776,1,2,3,4,1,1,3,-4,-4,-4,-4,-4,-4,1,2,1,4,3,3,3,9,1,1,1,1,1,-4,4,4,4,1,4,1,1,1,4,320420775,-4,1.024,1999,6,-4,32007,1,1950,48,4,5,1,32,7,-4,-4.0,-4.0
1777,1,1,3,3,1,1,3,-4,-4,-4,-4,-4,-4,1,8,1,3,3,1,3,9,1,4,1,4,3,-4,4,4,4,-1,4,1,1,1,4,320420776,-4,1.024,1999,6,-4,32007,1,1923,75,1,1,4,32,5,-4,-4.0,-4.0
1778,1,2,3,4,1,2,3,-4,-4,-4,-4,-4,-4,3,10,0,4,3,3,3,10,2,4,3,3,4,-4,3,4,1,3,4,1,1,1,4,320420777,-4,1.024,1999,3,-4,32004,2,1968,30,3,2,1,25,3,-4,-4.0,-4.0
1779,1,1,2,4,1,1,2,-4,-4,-4,-4,-4,-4,8,9,-1,4,3,3,3,8,1,4,4,4,4,-4,4,4,3,3,4,2,1,-1,4,320420778,-4,1.024,1999,6,-4,32007,2,1956,42,1,2,3,32,9,-4,-4.0,-4.0
1780,1,1,2,2,1,4,2,-4,-4,-4,-4,-4,-4,7,7,-1,2,3,1,2,10,4,4,2,4,4,-4,4,4,4,4,4,2,0,2,4,320420779,-4,1.024,1999,6,-4,32007,2,1971,27,1,1,7,25,7,-4,-4.0,-4.0
1781,1,1,3,2,2,1,2,-4,-4,-4,-4,-4,-4,7,7,-1,2,3,2,3,6,1,-1,2,3,3,-4,3,3,3,3,3,2,1,2,4,320420780,-4,1.024,1999,4,-4,32005,1,1935,64,1,4,2,25,7,-4,-4.0,-4.0
1782,1,2,3,4,1,1,2,-4,-4,-4,-4,-4,-4,9,9,1,4,3,2,3,8,2,3,1,3,3,-4,4,3,3,4,4,1,1,2,4,320420781,-4,1.024,1999,6,-4,32007,1,1980,18,6,0,6,61,7,-4,-4.0,-4.0
1783,1,1,2,4,1,2,2,-4,-4,-4,-4,-4,-4,8,10,1,4,3,3,3,6,3,3,3,3,3,-4,3,3,2,2,3,1,1,1,4,320420782,-4,1.024,1999,6,-4,32007,1,1965,33,6,0,1,23,10,-4,-4.0,-4.0
1784,1,3,4,3,3,2,3,-4,-4,-4,-4,-4,-4,7,9,1,4,3,3,3,10,1,3,3,3,3,-4,3,3,3,2,4,1,1,1,4,320420783,-4,1.024,1999,4,-4,32005,2,1977,21,6,0,6,61,1,-4,-4.0,-4.0
1785,1,4,4,4,4,1,2,-4,-4,-4,-4,-4,-4,10,10,1,4,3,1,3,2,1,3,2,4,4,-4,4,4,2,2,2,2,1,1,4,320420784,-4,1.024,1999,5,-4,32006,1,1951,47,1,4,2,25,7,-4,-4.0,-4.0
1786,1,2,2,4,1,1,3,-4,-4,-4,-4,-4,-4,1,8,1,3,3,3,3,9,3,3,2,3,3,-4,3,3,1,-1,4,1,1,1,4,320420785,-4,1.024,1999,3,-4,32004,2,1970,28,2,5,7,25,1,-4,-4.0,-4.0
1787,1,2,1,4,1,1,2,-4,-4,-4,-4,-4,-4,8,10,1,4,3,3,3,2,3,4,2,4,3,-4,2,4,1,4,4,1,1,1,4,320420786,-4,1.024,1999,2,-4,32003,2,1942,56,4,2,5,61,6,-4,-4.0,-4.0
1788,1,2,2,4,1,4,3,-4,-4,-4,-4,-4,-4,10,10,1,4,3,3,3,10,1,3,3,4,4,-4,4,4,1,1,4,1,1,1,4,320420787,-4,1.024,1999,2,-4,32003,1,1974,24,6,0,1,25,2,-4,-4.0,-4.0
1789,1,1,2,4,1,1,3,-4,-4,-4,-4,-4,-4,3,3,0,4,3,3,3,9,3,4,3,4,4,-4,3,3,3,2,2,2,1,2,4,320420788,-4,1.024,1999,2,-4,32003,1,1933,65,2,2,4,25,5,-4,-4.0,-4.0
1790,1,2,3,2,1,3,1,-4,-4,-4,-4,-4,-4,9,9,0,3,3,2,3,1,2,3,3,3,3,-4,3,3,4,2,4,1,1,3,4,320420789,-4,1.024,1999,4,-4,32005,1,1979,19,6,0,6,61,8,-4,-4.0,-4.0
1791,1,2,2,3,1,1,2,-4,-4,-4,-4,-4,-4,8,8,0,4,3,2,3,6,2,3,2,3,4,-4,4,3,3,3,4,2,1,1,4,320420790,-4,1.024,1999,7,-4,32008,2,1959,39,4,3,5,61,10,-4,-4.0,-4.0
1792,1,1,1,4,1,1,2,-4,-4,-4,-4,-4,-4,9,8,1,4,3,2,3,7,3,4,3,4,4,-4,4,4,4,3,4,1,1,1,4,320420791,-4,1.024,1999,8,-4,32009,2,1964,34,1,4,1,23,7,-4,-4.0,-4.0
1793,1,3,2,-1,1,1,1,-4,-4,-4,-4,-4,-4,5,5,0,2,3,1,3,8,3,3,3,3,3,-4,3,3,3,4,4,1,1,3,4,320420792,-4,1.024,1999,6,-4,32007,1,1952,46,1,4,1,23,6,-4,-4.0,-4.0
1794,1,1,1,3,1,2,2,-4,-4,-4,-4,-4,-4,9,6,1,3,3,3,3,1,2,1,3,2,3,-4,1,3,2,3,1,1,0,1,4,320420793,-4,0.8192,1999,3,-4,32004,1,1964,34,6,0,1,16,2,-4,-4.0,-4.0
1795,1,3,2,4,1,-1,2,-4,-4,-4,-4,-4,-4,9,10,-1,4,3,3,3,1,3,4,4,4,4,-4,3,4,3,-1,-1,2,1,2,4,320420794,-4,0.8192,1999,3,-4,32004,2,1980,18,6,1,6,61,9,-4,-4.0,-4.0
1796,1,1,1,2,1,1,2,-4,-4,-4,-4,-4,-4,8,10,1,1,3,2,3,6,2,4,3,3,3,-4,2,3,3,2,4,1,1,2,4,320420795,-4,0.8192,1999,7,-4,32008,2,1949,49,1,3,1,25,8,-4,-4.0,-4.0
1797,1,1,1,1,1,1,2,-4,-4,-4,-4,-4,-4,1,10,1,2,3,3,3,6,1,3,3,3,3,-4,-1,4,-1,-1,-1,2,1,1,4,320420796,-4,0.8192,1999,1,-4,32002,2,1931,67,5,5,5,61,5,-4,-4.0,-4.0
1798,1,1,1,1,1,3,1,-4,-4,-4,-4,-4,-4,9,9,-1,2,3,1,3,1,3,4,1,1,1,-4,1,1,3,4,4,1,1,2,4,320420797,-4,0.8192,1999,7,-4,32008,1,1949,50,1,3,1,23,8,-4,-4.0,-4.0
1799,1,1,1,4,1,1,-1,-4,-4,-4,-4,-4,-4,7,8,1,4,3,2,3,6,1,3,4,3,4,-4,3,4,2,3,3,2,1,1,4,320420798,-4,0.8192,1999,2,-4,32003,2,1939,59,5,1,4,25,2,-4,-4.0,-4.0
1800,1,1,1,4,1,2,2,-4,-4,-4,-4,-4,-4,7,7,1,4,3,2,3,3,1,1,1,1,4,-4,3,4,2,2,1,3,1,1,4,320420799,-4,0.8192,1999,1,-4,32002,1,1958,40,1,5,1,25,4,-4,-4.0,-4.0
1801,1,1,1,3,2,2,2,-4,-4,-4,-4,-4,-4,6,9,0,3,3,2,3,8,1,1,1,3,3,-4,2,3,1,-1,3,2,1,1,4,320420800,-4,0.8192,1999,1,-4,32002,1,1930,68,2,2,4,25,2,-4,-4.0,-4.0
1802,1,1,1,4,1,1,3,-4,-4,-4,-4,-4,-4,6,8,1,4,3,2,3,9,1,1,1,3,3,-4,3,3,3,3,4,2,1,1,4,320420801,-4,0.8192,1999,3,-4,32004,1,1976,22,2,1,7,25,4,-4,-4.0,-4.0
1803,1,1,1,3,1,1,2,-4,-4,-4,-4,-4,-4,9,10,0,3,3,2,3,8,1,3,1,1,3,-4,3,3,3,4,3,2,1,1,4,320420802,-4,0.8192,1999,2,-4,32003,2,1960,38,1,1,1,25,2,-4,-4.0,-4.0
1804,1,2,2,3,1,1,1,-4,-4,-4,-4,-4,-4,7,7,1,4,2,2,2,6,2,3,3,3,3,-4,3,3,3,3,3,2,0,1,4,320420803,-4,1.14255,1999,4,-4,32005,2,1965,33,1,3,3,32,3,-4,-4.0,-4.0
1805,1,2,2,3,1,3,1,-4,-4,-4,-4,-4,-4,9,10,1,4,2,2,2,10,3,3,3,3,3,-4,3,3,4,4,3,2,1,1,4,320420804,-4,1.14255,1999,7,-4,32008,1,1966,32,6,0,1,25,7,-4,-4.0,-4.0
1806,1,2,2,3,1,2,2,-4,-4,-4,-4,-4,-4,3,3,-1,4,2,2,2,6,-1,3,3,3,3,-4,3,3,3,3,3,2,1,1,4,320420805,-4,1.14255,1999,3,-4,32004,1,1952,46,1,5,3,32,8,-4,-4.0,-4.0
1807,1,2,2,4,1,1,1,-4,-4,-4,-4,-4,-4,10,10,0,4,3,3,3,3,1,4,3,4,4,-4,3,4,3,3,3,2,9,1,4,320420806,-4,1.14255,1999,4,-4,32005,2,1977,21,1,0,5,61,4,-4,-4.0,-4.0
1808,1,3,2,3,1,3,3,-4,-4,-4,-4,-4,-4,8,8,1,3,2,2,2,10,3,1,3,3,3,-4,3,3,2,2,1,2,0,1,4,320420807,-4,1.14255,1999,3,-4,32004,2,1961,37,6,5,3,32,8,-4,-4.0,-4.0
1809,1,2,2,3,1,1,2,-4,-4,-4,-4,-4,-4,8,8,1,4,3,2,3,1,3,3,3,3,3,-4,3,4,3,3,3,2,1,1,4,320420808,-4,1.14255,1999,3,-4,32004,1,1944,54,1,3,1,32,8,-4,-4.0,-4.0
1810,1,2,2,3,2,1,2,-4,-4,-4,-4,-4,-4,5,5,-1,1,3,1,1,5,1,3,3,3,3,-4,3,3,3,3,2,2,2,1,4,320420809,-4,1.14255,1999,2,-4,32003,2,1945,54,1,5,5,61,9,-4,-4.0,-4.0
1811,1,2,2,3,1,1,2,-4,-4,-4,-4,-4,-4,10,7,-1,4,3,3,3,6,1,3,3,3,3,-4,3,3,-1,-1,-1,-1,1,1,4,320420810,-4,1.14255,1999,6,-4,32007,2,1976,22,6,0,6,61,8,-4,-4.0,-4.0
1812,1,2,2,3,1,1,2,-4,-4,-4,-4,-4,-4,6,6,1,3,2,2,3,5,1,2,3,3,3,-4,3,3,3,3,3,2,1,1,4,320420811,-4,1.14255,1999,4,-4,32005,1,1977,21,6,0,7,32,6,-4,-4.0,-4.0
1813,1,2,2,2,1,1,3,-4,-4,-4,-4,-4,-4,6,6,1,3,3,3,3,5,1,3,3,3,3,-4,3,3,3,3,3,2,0,1,4,320420812,-4,1.14255,1999,2,-4,32003,2,1965,33,1,2,2,34,5,-4,-4.0,-4.0
1814,1,2,2,2,1,2,1,-4,-4,-4,-4,-4,-4,8,8,1,2,3,3,3,3,2,3,3,3,3,-4,2,3,3,3,3,2,1,1,4,320420813,-4,1.14255,1999,8,-4,32010,2,1958,40,1,3,1,25,10,-4,-4.0,-4.0
1815,1,3,1,3,1,1,1,-4,-4,-4,-4,-4,-4,7,6,1,1,2,3,3,1,1,3,3,4,3,-4,3,3,3,2,3,3,1,2,4,320420814,-4,1.14255,1999,3,-4,32004,2,1967,31,2,4,5,61,5,-4,-4.0,-4.0
1816,1,2,2,3,1,1,1,-4,-4,-4,-4,-4,-4,9,9,0,4,3,3,3,7,1,3,3,3,3,-4,3,3,3,-1,4,2,1,1,4,320420815,-4,1.14255,1999,5,-4,32006,2,1978,20,6,0,6,61,10,-4,-4.0,-4.0
1817,1,1,1,3,3,3,-1,-4,-4,-4,-4,-4,-4,10,8,0,3,2,2,2,6,3,3,3,3,3,-4,3,3,2,2,4,2,0,2,4,320420816,-4,1.14255,1999,6,-4,32007,1,1979,19,6,0,6,61,8,-4,-4.0,-4.0
1818,1,2,1,3,2,3,3,-4,-4,-4,-4,-4,-4,6,6,1,3,3,3,3,6,4,4,4,4,4,-4,4,4,3,2,3,2,1,1,4,320420817,-4,1.14255,1999,6,-4,32007,1,1962,36,6,0,3,16,8,-4,-4.0,-4.0
1819,1,2,1,3,1,1,2,-4,-4,-4,-4,-4,-4,8,6,0,4,2,2,2,1,3,3,3,3,3,-4,3,3,-1,-1,1,1,0,1,4,320420818,-4,1.14255,1999,3,-4,32004,2,1980,18,6,0,3,16,6,-4,-4.0,-4.0
1820,1,2,2,4,1,1,2,-4,-4,-4,-4,-4,-4,8,8,-1,4,3,3,3,5,3,3,3,3,3,-4,3,3,3,3,-1,2,1,1,4,320420819,-4,1.14255,1999,3,-4,32004,2,1961,38,1,2,5,61,7,-4,-4.0,-4.0
1821,1,2,2,4,1,1,2,-4,-4,-4,-4,-4,-4,8,9,1,3,2,2,2,5,1,3,3,3,3,-4,3,3,3,3,3,3,1,1,4,320420820,-4,1.14255,1999,3,-4,32004,1,1979,19,6,0,7,25,6,-4,-4.0,-4.0
1822,1,2,2,4,1,1,3,-4,-4,-4,-4,-4,-4,6,8,1,4,2,2,2,8,1,3,2,2,3,-4,3,3,3,3,3,2,1,1,4,320420821,-4,1.14255,1999,2,-4,32003,2,1966,32,1,4,5,61,3,-4,-4.0,-4.0
1823,1,2,1,3,1,1,3,-4,-4,-4,-4,-4,-4,6,8,1,3,2,2,2,8,1,2,2,2,3,-4,2,3,3,3,2,2,0,1,4,320420822,-4,1.14255,1999,2,-4,32003,1,1955,43,1,5,3,32,2,-4,-4.0,-4.0
1824,1,2,2,4,1,2,2,-4,-4,-4,-4,-4,-4,10,10,1,2,3,3,3,7,1,2,2,3,3,-4,3,3,3,2,4,1,1,1,4,320420823,-4,1.14255,1999,3,-4,32004,1,1945,53,2,4,3,16,9,-4,-4.0,-4.0
1825,1,3,2,3,2,1,1,-4,-4,-4,-4,-4,-4,10,10,-1,3,3,3,3,6,1,2,3,3,-1,-4,4,4,-1,-1,4,2,1,1,4,320420824,-4,1.14255,1999,4,-4,32005,2,1967,32,1,2,5,61,9,-4,-4.0,-4.0
1826,2,3,1,2,2,2,1,-4,-4,-4,-4,-4,-4,8,8,0,3,3,3,3,9,2,2,2,2,2,-4,2,2,2,2,4,2,1,2,4,320420825,-4,1.14255,1999,5,-4,32006,2,1979,19,6,0,6,61,10,-4,-4.0,-4.0
1827,1,1,1,4,1,3,1,-4,-4,-4,-4,-4,-4,9,8,1,3,-1,3,3,8,2,3,2,3,3,-4,3,3,3,3,4,2,1,1,4,320420826,-4,1.14255,1999,5,-4,32006,1,1966,32,6,0,6,61,10,-4,-4.0,-4.0
1828,1,3,1,4,1,1,1,-4,-4,-4,-4,-4,-4,4,9,1,4,3,3,3,10,1,3,3,3,2,-4,3,3,3,1,3,2,1,1,4,320420827,-4,1.14255,1999,4,-4,32005,1,1967,31,1,3,3,32,3,-4,-4.0,-4.0
1829,1,1,3,4,3,1,2,-4,-4,-4,-4,-4,-4,8,9,1,4,3,3,3,9,1,3,3,4,-1,-4,3,4,-1,3,-1,2,1,1,4,320420828,-4,1.14255,1999,3,-4,32004,2,1927,72,1,2,4,25,6,-4,-4.0,-4.0
1830,1,3,3,4,1,1,1,-4,-4,-4,-4,-4,-4,8,10,1,4,3,2,2,9,1,3,3,2,2,-4,3,3,3,3,2,3,1,1,4,320420829,-4,1.14255,1999,4,-4,32005,2,1954,45,1,1,1,25,6,-4,-4.0,-4.0
1831,1,2,3,3,1,1,2,-4,-4,-4,-4,-4,-4,10,10,1,3,3,3,3,10,1,2,2,2,4,-4,4,4,3,3,3,1,1,2,4,320420830,-4,1.14255,1999,3,-4,32004,1,1963,35,1,1,1,32,7,-4,-4.0,-4.0
1832,1,2,3,2,1,2,2,-4,-4,-4,-4,-4,-4,6,10,1,1,3,1,1,9,2,3,2,2,2,-4,2,2,4,2,4,1,1,2,4,320420831,-4,1.14255,1999,3,-4,32004,1,1947,51,1,5,1,32,6,-4,-4.0,-4.0
1833,1,1,2,2,1,1,2,-4,-4,-4,-4,-4,-4,6,8,-1,3,3,3,3,2,1,3,3,3,3,-4,3,3,3,3,3,2,1,2,4,320420832,-4,1.14255,1999,7,-4,32008,1,1970,28,6,0,2,25,6,-4,-4.0,-4.0
1834,1,3,4,4,2,2,2,-4,-4,-4,-4,-4,-4,8,5,1,3,3,3,3,9,1,3,3,4,3,-4,3,4,3,3,3,2,1,2,4,320420833,-4,1.14255,1999,1,-4,32002,1,1932,66,1,4,4,34,2,-4,-4.0,-4.0
1835,1,3,2,4,1,1,3,-4,-4,-4,-4,-4,-4,8,8,0,4,3,3,3,10,1,1,3,3,3,-4,3,3,3,3,3,2,1,1,4,320420834,-4,1.14255,1999,2,-4,32003,2,1939,59,2,3,3,16,5,-4,-4.0,-4.0
1836,1,3,-1,3,2,1,4,-4,-4,-4,-4,-4,-4,7,5,-1,2,3,3,3,6,2,3,3,4,3,-4,3,3,3,3,3,2,1,1,4,320420835,-4,1.14255,1999,4,-4,32005,2,1950,48,3,3,3,16,7,-4,-4.0,-4.0
1837,1,3,4,3,1,2,2,-4,-4,-4,-4,-4,-4,10,4,-1,3,3,1,3,10,1,3,3,4,3,-4,3,4,4,4,3,1,1,2,4,320420836,-4,1.14255,1999,4,-4,32005,1,1963,36,1,2,1,16,3,-4,-4.0,-4.0
1838,1,2,2,3,2,1,2,-4,-4,-4,-4,-4,-4,8,-1,1,4,3,3,3,8,1,-1,3,4,3,-4,3,3,3,1,4,1,1,1,4,320420837,-4,1.14255,1999,2,-4,32003,2,1939,59,1,3,5,61,2,-4,-4.0,-4.0
1839,1,3,1,3,1,1,4,-4,-4,-4,-4,-4,-4,5,5,-1,4,3,3,3,8,1,2,3,4,4,-4,4,4,2,2,2,3,1,2,4,320420838,-4,1.14255,1999,2,-4,32003,1,1933,65,1,5,4,34,1,-4,-4.0,-4.0
1840,1,3,2,4,1,3,2,-4,-4,-4,-4,-4,-4,9,8,1,3,3,3,3,4,1,3,3,3,2,-4,2,3,2,2,4,1,1,2,4,320420839,-4,1.14255,1999,8,-4,32009,1,1967,32,1,1,7,23,7,-4,-4.0,-4.0
1841,1,2,4,3,2,2,1,-4,-4,-4,-4,-4,-4,4,5,1,3,3,3,3,9,1,2,3,2,3,-4,3,2,3,3,3,1,1,1,4,320420840,-4,1.14255,1999,4,-4,32005,2,1963,35,6,3,5,61,4,-4,-4.0,-4.0
1842,1,3,-1,1,1,3,3,-4,-4,-4,-4,-4,-4,6,5,1,1,1,1,1,9,3,4,4,4,4,-4,3,4,2,3,4,1,1,1,4,320420841,-4,1.14255,1999,8,-4,32009,1,1955,43,6,1,3,21,8,-4,-4.0,-4.0
1843,1,4,-1,4,2,1,2,-4,-4,-4,-4,-4,-4,4,5,0,4,3,3,3,7,3,2,2,4,4,-4,3,4,-1,-1,2,2,1,2,4,320420842,-4,1.14255,1999,3,-4,32004,2,1949,49,6,1,3,34,1,-4,-4.0,-4.0
1844,1,2,2,4,2,2,2,-4,-4,-4,-4,-4,-4,8,7,-1,4,3,3,3,4,1,2,2,3,4,-4,3,4,-1,-1,2,1,1,2,4,320420843,-4,1.14255,1999,2,-4,32003,1,1935,64,5,3,4,34,1,-4,-4.0,-4.0
1845,1,3,-1,3,1,2,2,-4,-4,-4,-4,-4,-4,8,8,1,3,3,3,3,8,2,3,2,4,3,-4,4,3,-1,3,-1,2,1,3,4,320420844,-4,1.14255,1999,7,-4,32008,2,1964,34,1,4,2,25,6,-4,-4.0,-4.0
1846,2,1,1,1,2,1,2,-4,-4,-4,-4,-4,-4,8,8,1,3,3,3,3,5,3,3,3,3,3,-4,3,3,3,3,-1,1,1,3,4,320420845,-4,1.14255,1999,4,-4,32005,1,1979,19,6,0,6,61,5,-4,-4.0,-4.0
1847,2,2,-1,4,2,2,2,-4,-4,-4,-4,-4,-4,8,7,-1,3,3,1,3,9,2,2,2,3,4,-4,3,4,3,-1,2,2,1,2,4,320420846,-4,1.14255,1999,2,-4,32003,2,1935,64,5,3,4,32,1,-4,-4.0,-4.0
1848,1,3,2,4,1,1,2,-4,-4,-4,-4,-4,-4,8,5,-1,3,3,1,3,5,1,3,3,3,3,-4,3,3,3,3,3,2,1,1,4,320420847,-4,1.14255,1999,2,-4,32003,1,1942,56,1,3,3,16,3,-4,-4.0,-4.0
1849,1,3,2,4,1,1,3,-4,-4,-4,-4,-4,-4,6,6,0,3,3,3,3,6,3,3,3,3,3,-4,3,3,3,3,3,2,1,1,4,320420848,-4,1.14255,1999,2,-4,32003,2,1971,27,2,5,5,61,4,-4,-4.0,-4.0
1850,1,2,2,3,2,1,1,-4,-4,-4,-4,-4,-4,5,5,1,4,3,3,3,-1,3,4,4,4,4,-4,4,4,3,3,3,2,1,1,4,320420849,-4,1.14255,1999,1,-4,32002,2,1947,51,5,5,5,61,1,-4,-4.0,-4.0
1851,1,2,1,3,1,3,2,-4,-4,-4,-4,-4,-4,7,7,-1,3,2,2,2,6,2,3,3,3,3,-4,3,3,3,3,3,2,1,1,4,320420850,-4,1.14255,1999,6,-4,32007,1,1977,21,6,1,6,61,8,-4,-4.0,-4.0
1852,1,2,2,4,1,3,2,-4,-4,-4,-4,-4,-4,7,6,1,4,3,3,3,5,2,3,3,3,3,-4,3,3,3,3,2,2,0,1,4,320420851,-4,1.14255,1999,2,-4,32003,2,1928,70,1,5,5,61,4,-4,-4.0,-4.0
1853,1,2,2,4,2,2,2,-4,-4,-4,-4,-4,-4,6,8,0,3,3,3,3,2,4,4,2,4,4,-4,4,4,2,2,4,1,2,4,4,320420852,-4,1.307429,1999,1,-4,32002,2,1962,36,2,2,1,16,6,-4,-4.0,-4.0
1854,1,1,1,4,1,1,1,-4,-4,-4,-4,-4,-4,10,10,1,4,3,3,3,1,2,2,4,3,-1,-4,3,3,2,2,4,1,1,2,4,320420853,-4,1.307429,1999,2,-4,32003,2,1977,21,1,1,1,34,2,-4,-4.0,-4.0
1855,1,1,2,4,2,4,2,-4,-4,-4,-4,-4,-4,8,4,1,4,3,3,3,10,4,4,2,4,4,-4,4,4,4,2,3,4,0,2,4,320420854,-4,1.307429,1999,1,-4,32002,1,1970,28,2,1,1,32,4,-4,-4.0,-4.0
1856,2,2,2,3,2,3,2,-4,-4,-4,-4,-4,-4,8,6,1,3,3,3,3,3,3,3,3,4,4,-4,3,4,3,2,2,1,0,3,4,320420855,-4,1.307429,1999,3,-4,32004,1,1965,33,1,2,1,25,2,-4,-4.0,-4.0
1857,1,3,2,4,3,2,2,-4,-4,-4,-4,-4,-4,10,10,0,4,3,3,3,8,4,4,3,4,4,-4,4,4,4,2,4,2,2,2,4,320420856,-4,1.307429,1999,3,-4,32004,1,1955,43,1,1,3,32,8,-4,-4.0,-4.0
1858,1,2,3,4,1,2,2,-4,-4,-4,-4,-4,-4,6,5,1,4,3,3,3,6,3,3,4,4,3,-4,3,4,3,3,3,2,1,1,4,320420857,-4,1.024,1999,3,-4,32004,2,1949,49,1,3,5,61,6,-4,-4.0,-4.0
1859,1,3,3,2,2,2,3,-4,-4,-4,-4,-4,-4,9,5,1,1,3,1,3,6,1,3,3,3,3,-4,4,3,3,3,3,1,1,1,4,320420858,-4,1.024,1999,3,-4,32004,2,1930,68,5,2,4,13,9,-4,-4.0,-4.0
1860,2,1,3,1,1,1,1,-4,-4,-4,-4,-4,-4,5,8,-1,3,3,2,3,10,1,3,4,3,3,-4,3,3,3,2,4,1,9,1,4,320420859,-4,1.024,1999,4,-4,32005,2,1979,19,6,0,7,25,3,-4,-4.0,-4.0
1861,3,2,1,4,1,2,3,-4,-4,-4,-4,-4,-4,7,5,0,4,3,1,1,6,3,1,3,3,4,-4,4,3,3,3,3,1,1,1,4,320420860,-4,1.024,1999,4,-4,32005,1,1971,27,4,0,1,25,7,-4,-4.0,-4.0
1862,1,2,-1,2,1,3,2,-4,-4,-4,-4,-4,-4,10,10,1,3,3,3,3,6,3,4,4,4,4,-4,4,4,4,4,3,2,0,2,4,320420861,-4,1.024,1999,6,-4,32007,1,1961,37,1,2,3,32,6,-4,-4.0,-4.0
1863,1,3,2,4,2,2,1,-4,-4,-4,-4,-4,-4,8,9,1,4,3,3,3,9,3,3,3,3,3,-4,4,4,2,2,3,1,1,2,4,320420862,-4,1.024,1999,5,-4,32006,2,1973,25,6,0,6,61,1,-4,-4.0,-4.0
1864,1,1,1,3,2,1,2,-4,-4,-4,-4,-4,-4,5,8,1,3,3,2,3,8,1,3,2,3,3,-4,3,3,4,2,4,1,1,1,4,320420863,-4,1.024,1999,6,-4,32007,1,1973,25,1,1,2,25,5,-4,-4.0,-4.0
1865,1,1,2,3,3,2,3,-4,-4,-4,-4,-4,-4,4,7,0,4,3,3,3,8,2,3,3,3,4,-4,3,4,3,3,3,2,1,1,4,320420864,-4,1.024,1999,1,-4,32002,2,1931,67,1,5,5,61,1,-4,-4.0,-4.0
1866,1,3,3,4,1,2,2,-4,-4,-4,-4,-4,-4,10,5,-1,3,3,3,3,4,3,-1,4,4,4,-4,4,4,2,2,2,3,1,2,4,320420865,-4,1.024,1999,2,-4,32003,2,1955,43,1,5,5,61,5,-4,-4.0,-4.0
1867,1,2,2,2,1,2,1,-4,-4,-4,-4,-4,-4,10,5,1,4,3,2,3,1,2,2,3,4,2,-4,3,4,4,4,4,1,1,1,4,320420866,-4,1.024,1999,2,-4,32003,1,1941,57,1,5,3,16,10,-4,-4.0,-4.0
1868,1,2,2,4,2,2,2,-4,-4,-4,-4,-4,-4,-1,-1,0,4,3,3,3,10,2,-1,2,-1,-1,-4,-1,-1,2,-1,1,4,1,1,4,320420867,-4,0.8192,1999,1,-4,32002,2,1946,52,1,4,5,61,3,-4,-4.0,-4.0
1869,1,3,2,4,1,1,1,-4,-4,-4,-4,-4,-4,8,5,-1,4,3,3,3,9,1,3,2,3,-1,-4,-1,3,3,3,3,1,1,1,4,320420868,-4,0.8192,1999,2,-4,32003,1,1945,53,1,4,3,32,7,-4,-4.0,-4.0
